GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,PLUS_MINUS,season,season_type
2006-01-25,CLE @ ATL,W,46,38,9,6,3,1,5,11,22,0.5,1,5,0.2,15,20,0.75,10,2005-06,Regular Season
2006-01-27,CLE @ IND,W,45,30,7,9,3,1,6,12,23,0.522,1,2,0.5,5,8,0.625,4,2005-06,Regular Season
2006-01-29,CLE vs. PHX,W,43,44,11,7,1,1,6,17,33,0.515,3,7,0.429,7,12,0.583,5,2005-06,Regular Season
2006-01-30,CLE @ CHA,W,32,30,6,6,5,1,4,11,19,0.579,2,6,0.333,6,11,0.545,30,2005-06,Regular Season
2006-02-01,CLE vs. NJN,W,44,26,11,10,1,1,4,8,21,0.381,0,2,0.0,10,12,0.833,5,2005-06,Regular Season
2006-02-02,CLE @ MIA,L,39,29,5,7,1,0,1,12,29,0.414,2,5,0.4,3,3,1.0,-15,2005-06,Regular Season
2006-02-04,CLE vs. PHI,L,47,31,4,6,2,1,4,10,17,0.588,2,7,0.286,9,10,0.9,-7,2005-06,Regular Season
2006-02-06,CLE vs. MIL,W,45,22,9,12,0,2,4,9,20,0.45,2,7,0.286,2,4,0.5,-3,2005-06,Regular Season
2006-02-08,CLE @ MIN,W,46,35,11,8,1,0,0,11,34,0.324,1,5,0.2,12,17,0.706,10,2005-06,Regular Season
2006-02-10,CLE @ WAS,L,45,18,9,8,1,0,2,6,23,0.261,0,3,0.0,6,8,0.75,-13,2005-06,Regular Season
2006-02-11,CLE vs. GSW,L,44,33,5,6,1,2,2,10,17,0.588,5,6,0.833,8,8,1.0,-15,2005-06,Regular Season
2006-02-13,CLE vs. SAS,W,41,44,3,5,4,0,2,19,33,0.576,1,3,0.333,5,8,0.625,12,2005-06,Regular Season
2006-02-15,CLE @ BOS,W,54,43,12,11,2,4,2,16,32,0.5,0,5,0.0,11,15,0.733,5,2005-06,Regular Season
2006-02-21,CLE vs. ORL,W,43,26,2,9,1,2,2,10,24,0.417,1,5,0.2,5,7,0.714,21,2005-06,Regular Season
2006-02-22,CLE @ PHI,L,43,33,6,5,2,1,6,13,24,0.542,1,4,0.25,6,10,0.6,-7,2005-06,Regular Season
2006-02-24,CLE vs. WAS,L,48,25,7,9,1,0,4,7,21,0.333,3,8,0.375,8,19,0.421,-8,2005-06,Regular Season
2006-02-26,CLE @ DET,L,38,22,9,7,0,0,3,9,20,0.45,2,3,0.667,2,3,0.667,-17,2005-06,Regular Season
2006-02-27,CLE vs. DET,L,46,26,4,6,0,1,5,9,22,0.409,0,3,0.0,8,10,0.8,-10,2005-06,Regular Season
2006-03-01,CLE vs. SAC,L,45,19,7,12,1,2,5,7,21,0.333,1,4,0.25,4,7,0.571,-5,2005-06,Regular Season
2006-03-02,CLE @ CHI,W,47,33,11,8,0,1,5,11,27,0.407,0,3,0.0,11,13,0.846,4,2005-06,Regular Season
2006-03-05,CLE vs. CHI,W,47,37,9,7,2,0,3,15,28,0.536,1,3,0.333,6,6,1.0,23,2005-06,Regular Season
2006-03-07,CLE vs. TOR,W,44,17,12,8,1,0,2,5,17,0.294,2,6,0.333,5,6,0.833,14,2005-06,Regular Season
2006-03-08,CLE @ TOR,W,44,35,6,6,1,0,0,13,24,0.542,1,3,0.333,8,12,0.667,-4,2005-06,Regular Season
2006-03-10,CLE @ ORL,L,39,25,7,2,2,1,5,9,22,0.409,2,6,0.333,5,6,0.833,-18,2005-06,Regular Season
2006-03-12,CLE @ MIA,L,45,47,7,4,0,1,5,11,27,0.407,1,6,0.167,24,28,0.857,-7,2005-06,Regular Season
2006-03-14,CLE @ DAL,L,45,36,12,5,0,2,4,14,27,0.519,0,2,0.0,8,8,1.0,-8,2005-06,Regular Season
2006-03-17,CLE vs. POR,W,45,27,9,5,6,0,1,9,23,0.391,1,6,0.167,8,10,0.8,14,2005-06,Regular Season
2006-03-19,CLE vs. LAL,W,47,29,8,7,1,0,7,10,24,0.417,3,4,0.75,6,10,0.6,0,2005-06,Regular Season
2006-03-22,CLE vs. CHA,W,50,37,11,12,0,1,5,10,21,0.476,1,5,0.2,16,23,0.696,5,2005-06,Regular Season
2006-03-24,CLE vs. BOS,W,45,36,7,8,2,3,0,13,26,0.5,4,8,0.5,6,8,0.75,8,2005-06,Regular Season
2006-03-26,CLE @ HOU,W,49,36,6,5,2,0,2,14,34,0.412,0,4,0.0,8,11,0.727,4,2005-06,Regular Season
2006-03-29,CLE vs. DAL,W,44,46,5,4,3,0,2,16,23,0.696,4,7,0.571,10,13,0.769,16,2005-06,Regular Season
2006-04-01,CLE vs. MIA,W,45,47,12,9,2,0,4,16,25,0.64,2,6,0.333,13,14,0.929,13,2005-06,Regular Season
2006-04-02,CLE @ CHA,W,41,35,12,8,1,2,3,13,24,0.542,2,5,0.4,7,9,0.778,2,2005-06,Regular Season
2006-04-04,CLE vs. PHI,W,35,37,4,7,4,0,3,13,22,0.591,4,10,0.4,7,9,0.778,15,2005-06,Regular Season
2006-04-05,CLE @ NYK,L,45,36,2,7,3,0,5,12,24,0.5,4,7,0.571,8,14,0.571,-2,2005-06,Regular Season
2006-04-08,CLE @ NJN,W,44,37,5,7,1,0,6,12,26,0.462,0,3,0.0,13,16,0.813,5,2005-06,Regular Season
2006-04-10,CLE @ NOK,W,42,32,4,6,0,0,2,12,24,0.5,0,3,0.0,8,12,0.667,3,2005-06,Regular Season
2006-04-12,CLE @ DET,L,31,22,3,1,0,0,2,8,18,0.444,0,3,0.0,6,8,0.75,-11,2005-06,Regular Season
2006-04-16,CLE @ WAS,L,29,17,5,4,1,1,3,8,16,0.5,0,0,0.0,1,2,0.5,-17,2005-06,Regular Season
2006-04-22,CLE vs. WAS,W,48,32,11,11,0,0,4,12,27,0.444,1,4,0.25,7,11,0.636,11,2005-06,Playoffs
2006-04-25,CLE vs. WAS,L,44,26,9,2,2,3,10,7,25,0.28,1,6,0.167,11,15,0.733,-2,2005-06,Playoffs
2006-04-28,CLE @ WAS,W,48,41,5,3,2,0,4,16,28,0.571,3,5,0.6,6,9,0.667,1,2005-06,Playoffs
2006-04-30,CLE @ WAS,L,45,38,6,5,0,0,7,13,23,0.565,7,12,0.583,5,7,0.714,-16,2005-06,Playoffs
2006-05-03,CLE vs. WAS,W,46,45,7,6,2,0,4,14,23,0.609,0,1,0.0,17,18,0.944,-4,2005-06,Playoffs
2006-05-05,CLE @ WAS,W,53,32,7,7,2,1,5,15,25,0.6,1,6,0.167,1,3,0.333,1,2005-06,Playoffs
2006-05-07,CLE @ DET,L,36,22,4,4,0,0,4,9,18,0.5,2,5,0.4,2,2,1.0,-31,2005-06,Playoffs
2006-05-09,CLE @ DET,L,47,30,14,7,0,0,3,11,23,0.478,2,5,0.4,6,8,0.75,-4,2005-06,Playoffs
2006-05-13,CLE vs. DET,W,48,21,10,10,4,1,4,9,18,0.5,1,4,0.25,2,2,1.0,9,2005-06,Playoffs
2006-05-15,CLE vs. DET,W,48,22,8,9,2,2,8,8,23,0.348,1,2,0.5,5,10,0.5,2,2005-06,Playoffs
2006-05-17,CLE @ DET,W,47,32,5,5,2,1,2,13,30,0.433,1,4,0.25,5,7,0.714,2,2005-06,Playoffs
2006-05-19,CLE vs. DET,L,48,32,11,5,1,1,7,8,20,0.4,1,5,0.2,15,18,0.833,-2,2005-06,Playoffs
2006-05-21,CLE @ DET,L,47,27,8,2,1,0,3,11,24,0.458,0,4,0.0,5,8,0.625,-16,2005-06,Playoffs
2006-11-01,CLE vs. WAS,W,40,26,10,5,0,2,5,11,24,0.458,2,4,0.5,2,6,0.333,3,2006-07,Regular Season
2006-11-03,CLE @ SAS,W,42,35,10,4,1,1,2,14,26,0.538,1,2,0.5,6,11,0.545,6,2006-07,Regular Season
2006-11-04,CLE @ CHA,L,38,16,9,7,0,1,2,3,13,0.231,1,3,0.333,9,10,0.9,-3,2006-07,Regular Season
2006-11-07,CLE vs. ATL,L,47,34,7,6,2,1,2,13,26,0.5,3,8,0.375,5,11,0.455,-3,2006-07,Regular Season
2006-11-09,CLE vs. CHI,W,38,19,4,12,3,2,3,6,13,0.462,0,1,0.0,7,8,0.875,26,2006-07,Regular Season
2006-11-11,CLE vs. BOS,W,44,38,8,5,3,0,2,9,17,0.529,1,4,0.25,19,23,0.826,6,2006-07,Regular Season
2006-11-13,CLE @ NYK,W,41,29,4,6,2,1,3,10,19,0.526,3,4,0.75,6,9,0.667,10,2006-07,Regular Season
2006-11-15,CLE vs. POR,W,39,32,7,7,2,1,4,10,15,0.667,3,6,0.5,9,11,0.818,16,2006-07,Regular Season
2006-11-17,CLE vs. MIN,W,41,37,9,6,1,2,4,12,24,0.5,2,5,0.4,11,14,0.786,12,2006-07,Regular Season
2006-11-18,CLE @ WAS,L,33,20,5,4,2,0,3,8,20,0.4,0,1,0.0,4,5,0.8,-22,2006-07,Regular Season
2006-11-21,CLE vs. MEM,W,42,15,1,9,3,1,3,7,21,0.333,1,5,0.2,0,1,0.0,3,2006-07,Regular Season
2006-11-22,CLE @ TOR,L,40,30,10,8,4,0,2,11,24,0.458,2,7,0.286,6,9,0.667,-7,2006-07,Regular Season
2006-11-24,CLE @ IND,L,43,30,7,5,1,0,3,6,14,0.429,2,2,1.0,16,20,0.8,1,2006-07,Regular Season
2006-11-25,CLE vs. PHI,W,41,25,4,11,0,1,7,10,20,0.5,1,4,0.25,4,7,0.571,2,2006-07,Regular Season
2006-11-29,CLE vs. NYK,L,41,27,7,6,0,1,5,10,22,0.455,0,5,0.0,7,11,0.636,-4,2006-07,Regular Season
2006-12-01,CLE @ ATL,W,43,31,7,8,3,2,4,12,23,0.522,1,3,0.333,6,10,0.6,8,2006-07,Regular Season
2006-12-02,CLE @ HOU,L,36,21,5,4,0,0,3,7,22,0.318,2,6,0.333,5,7,0.714,-13,2006-07,Regular Season
2006-12-06,CLE vs. TOR,W,40,26,6,10,1,0,4,11,18,0.611,1,2,0.5,3,5,0.6,2,2006-07,Regular Season
2006-12-09,CLE vs. IND,W,32,27,7,6,1,1,3,11,16,0.688,1,3,0.333,4,6,0.667,28,2006-07,Regular Season
2006-12-11,CLE @ NOK,L,42,15,7,6,4,0,3,7,18,0.389,0,3,0.0,1,1,1.0,-4,2006-07,Regular Season
2006-12-13,CLE vs. CHA,W,41,22,8,7,1,1,6,6,17,0.353,0,2,0.0,10,11,0.909,3,2006-07,Regular Season
2006-12-15,CLE vs. SEA,W,33,22,9,7,1,0,4,9,14,0.643,2,3,0.667,2,3,0.667,22,2006-07,Regular Season
2006-12-16,CLE @ ORL,L,41,29,5,5,0,1,4,10,19,0.526,2,5,0.4,7,9,0.778,-7,2006-07,Regular Season
2006-12-20,CLE @ NJN,L,40,37,1,8,2,1,3,10,22,0.455,1,3,0.333,16,21,0.762,8,2006-07,Regular Season
2006-12-21,CLE vs. DET,L,43,26,10,5,2,0,1,9,20,0.45,0,1,0.0,8,8,1.0,-20,2006-07,Regular Season
2006-12-23,CLE vs. ORL,W,43,32,7,1,0,0,7,13,21,0.619,2,3,0.667,4,10,0.4,3,2006-07,Regular Season
2006-12-27,CLE @ ATL,W,40,27,9,3,1,2,1,10,25,0.4,1,2,0.5,6,8,0.75,23,2006-07,Regular Season
2006-12-29,CLE vs. MIL,W,44,32,4,5,1,1,3,11,21,0.524,2,6,0.333,8,13,0.615,11,2006-07,Regular Season
2006-12-30,CLE @ CHI,L,40,33,9,3,1,0,5,15,26,0.577,3,4,0.75,0,3,0.0,6,2006-07,Regular Season
2007-01-02,CLE vs. SAS,W,40,19,5,5,2,0,3,7,17,0.412,0,1,0.0,5,11,0.455,6,2006-07,Regular Season
2007-01-03,CLE @ BOS,W,45,32,6,4,3,1,3,11,20,0.55,2,3,0.667,8,10,0.8,3,2006-07,Regular Season
2007-01-05,CLE @ MIL,W,43,8,5,9,1,0,2,3,13,0.231,0,4,0.0,2,2,1.0,9,2006-07,Regular Season
2007-01-06,CLE vs. NJN,W,44,19,13,4,3,3,5,9,21,0.429,1,3,0.333,0,0,0.0,4,2006-07,Regular Season
2007-01-09,CLE @ SAC,W,44,34,4,7,2,1,3,14,26,0.538,3,7,0.429,3,3,1.0,13,2006-07,Regular Season
2007-01-11,CLE @ PHX,L,39,34,6,6,1,0,5,15,28,0.536,3,9,0.333,1,2,0.5,-20,2006-07,Regular Season
2007-01-13,CLE @ LAC,W,42,28,6,6,1,0,2,10,23,0.435,0,1,0.0,8,8,1.0,14,2006-07,Regular Season
2007-01-16,CLE @ SEA,L,44,30,7,8,2,1,4,8,21,0.381,1,7,0.143,13,15,0.867,-7,2006-07,Regular Season
2007-01-17,CLE @ POR,L,35,23,6,2,1,0,4,8,21,0.381,1,4,0.25,6,13,0.462,-24,2006-07,Regular Season
2007-01-19,CLE @ DEN,L,44,30,10,10,2,0,3,9,23,0.391,0,1,0.0,12,14,0.857,-3,2006-07,Regular Season
2007-01-20,CLE @ GSW,W,45,32,7,5,4,0,9,14,22,0.636,2,7,0.286,2,5,0.4,5,2006-07,Regular Season
2007-01-22,CLE vs. ORL,L,43,18,4,5,3,0,2,6,15,0.4,0,3,0.0,6,13,0.462,-2,2006-07,Regular Season
2007-01-24,CLE vs. PHI,L,53,39,10,5,1,0,4,14,26,0.538,3,8,0.375,8,13,0.615,-8,2006-07,Regular Season
2007-01-28,CLE vs. PHX,L,42,30,9,5,2,0,3,12,22,0.545,3,6,0.5,3,6,0.5,-8,2006-07,Regular Season
2007-02-01,CLE @ MIA,L,36,17,6,9,1,0,2,6,18,0.333,2,7,0.286,3,8,0.375,-12,2006-07,Regular Season
2007-02-02,CLE vs. CHA,W,36,18,10,3,2,0,1,7,13,0.538,0,1,0.0,4,8,0.5,17,2006-07,Regular Season
2007-02-04,CLE vs. DET,L,43,21,5,6,2,0,3,9,22,0.409,1,4,0.25,2,3,0.667,-12,2006-07,Regular Season
2007-02-07,CLE vs. LAC,W,36,11,7,3,1,1,2,4,13,0.308,1,2,0.5,2,2,1.0,15,2006-07,Regular Season
2007-02-09,CLE vs. MIA,W,41,29,7,6,0,0,2,12,22,0.545,1,4,0.25,4,8,0.5,22,2006-07,Regular Season
2007-02-11,CLE vs. LAL,W,38,18,8,5,1,1,1,5,16,0.313,0,2,0.0,8,12,0.667,3,2006-07,Regular Season
2007-02-14,CLE @ UTA,L,43,23,10,4,1,3,0,9,25,0.36,0,3,0.0,5,9,0.556,10,2006-07,Regular Season
2007-02-15,CLE @ LAL,W,40,38,4,3,3,0,3,10,16,0.625,0,1,0.0,18,22,0.818,4,2006-07,Regular Season
2007-02-21,CLE @ TOR,W,37,29,4,2,1,1,3,12,25,0.48,0,1,0.0,5,5,1.0,5,2006-07,Regular Season
2007-02-22,CLE vs. CHI,L,43,29,7,2,3,0,3,13,28,0.464,1,4,0.25,2,8,0.25,3,2006-07,Regular Season
2007-02-25,CLE @ MIA,L,42,29,3,7,0,1,2,10,22,0.455,2,5,0.4,7,12,0.583,6,2006-07,Regular Season
2007-02-27,CLE vs. NOK,W,43,35,5,8,2,1,4,14,22,0.636,3,4,0.75,4,7,0.571,16,2006-07,Regular Season
2007-03-01,CLE @ DAL,L,40,39,3,5,0,0,2,17,27,0.63,1,4,0.25,4,8,0.5,-2,2006-07,Regular Season
2007-03-03,CLE vs. TOR,W,37,36,5,6,0,3,2,10,20,0.5,1,3,0.333,15,17,0.882,23,2006-07,Regular Season
2007-03-05,CLE vs. HOU,W,42,32,12,8,0,0,3,12,24,0.5,3,6,0.5,5,9,0.556,-1,2006-07,Regular Season
2007-03-07,CLE @ DET,W,51,41,7,8,3,1,4,17,31,0.548,1,3,0.333,6,8,0.75,8,2006-07,Regular Season
2007-03-10,CLE @ MIL,W,36,32,8,9,3,1,6,12,22,0.545,4,6,0.667,4,4,1.0,15,2006-07,Regular Season
2007-03-11,CLE vs. IND,W,39,26,7,6,3,1,2,10,22,0.455,2,6,0.333,4,5,0.8,23,2006-07,Regular Season
2007-03-14,CLE @ MEM,W,30,29,6,4,3,0,2,11,17,0.647,4,7,0.571,3,6,0.5,35,2006-07,Regular Season
2007-03-17,CLE vs. UTA,W,44,24,17,9,2,2,4,8,21,0.381,0,6,0.0,8,13,0.615,7,2006-07,Regular Season
2007-03-20,CLE @ CHA,L,47,37,6,6,1,3,3,12,31,0.387,2,9,0.222,11,12,0.917,-5,2006-07,Regular Season
2007-03-21,CLE vs. DAL,L,45,31,6,4,2,3,6,12,28,0.429,1,6,0.167,6,7,0.857,-6,2006-07,Regular Season
2007-03-23,CLE vs. NYK,W,38,21,3,10,2,0,1,8,16,0.5,0,1,0.0,5,6,0.833,19,2006-07,Regular Season
2007-03-25,CLE vs. DEN,L,41,18,3,8,1,0,5,8,19,0.421,1,6,0.167,1,1,1.0,-13,2006-07,Regular Season
2007-03-27,CLE @ IND,W,40,26,7,6,2,0,3,8,18,0.444,0,3,0.0,10,14,0.714,11,2006-07,Regular Season
2007-03-28,CLE @ NYK,L,44,24,6,7,2,0,3,6,20,0.3,2,5,0.4,10,14,0.714,2,2006-07,Regular Season
2007-03-31,CLE @ CHI,W,47,39,5,9,3,0,7,14,25,0.56,0,3,0.0,11,13,0.846,4,2006-07,Regular Season
2007-04-03,CLE @ MIN,W,42,31,12,6,4,1,2,13,24,0.542,0,2,0.0,5,5,1.0,21,2006-07,Regular Season
2007-04-05,CLE vs. MIA,L,49,35,9,5,0,0,4,11,21,0.524,2,5,0.4,11,13,0.846,2,2006-07,Regular Season
2007-04-06,CLE @ WAS,W,44,25,6,5,1,1,2,7,23,0.304,0,3,0.0,11,14,0.786,5,2006-07,Regular Season
2007-04-08,CLE @ DET,L,43,20,5,6,1,0,5,5,16,0.313,1,4,0.25,9,11,0.818,-11,2006-07,Regular Season
2007-04-12,CLE vs. NJN,W,35,35,8,4,2,1,2,15,27,0.556,0,1,0.0,5,9,0.556,21,2006-07,Regular Season
2007-04-14,CLE vs. ATL,W,32,23,5,6,1,1,0,8,16,0.5,3,6,0.5,4,5,0.8,25,2006-07,Regular Season
2007-04-17,CLE @ PHI,W,36,18,5,6,0,0,1,7,15,0.467,0,2,0.0,4,7,0.571,-4,2006-07,Regular Season
2007-04-18,CLE vs. MIL,W,40,24,5,9,2,0,2,9,18,0.5,1,4,0.25,5,10,0.5,22,2006-07,Regular Season
2007-04-22,CLE vs. WAS,W,44,23,9,7,2,0,1,7,14,0.5,0,2,0.0,9,11,0.818,17,2006-07,Playoffs
2007-04-25,CLE vs. WAS,W,45,27,8,7,1,2,2,8,22,0.364,0,3,0.0,11,13,0.846,12,2006-07,Playoffs
2007-04-28,CLE @ WAS,W,46,30,6,9,1,0,2,11,22,0.5,3,5,0.6,5,7,0.714,6,2006-07,Playoffs
2007-04-30,CLE @ WAS,W,46,31,11,7,3,1,2,8,22,0.364,1,5,0.2,14,17,0.824,12,2006-07,Playoffs
2007-05-06,CLE vs. NJN,W,46,21,11,7,1,1,3,8,21,0.381,1,4,0.25,4,6,0.667,6,2006-07,Playoffs
2007-05-08,CLE vs. NJN,W,46,36,1,12,3,0,2,12,24,0.5,3,7,0.429,9,13,0.692,8,2006-07,Playoffs
2007-05-12,CLE @ NJN,L,44,18,6,12,0,0,2,5,16,0.313,1,5,0.2,7,7,1.0,-12,2006-07,Playoffs
2007-05-14,CLE @ NJN,W,46,30,9,7,0,0,3,9,16,0.563,2,3,0.667,10,15,0.667,9,2006-07,Playoffs
2007-05-16,CLE vs. NJN,L,43,20,9,5,2,1,5,5,14,0.357,0,2,0.0,10,11,0.909,-15,2006-07,Playoffs
2007-05-18,CLE @ NJN,W,39,23,8,8,1,0,2,8,20,0.4,1,5,0.2,6,9,0.667,26,2006-07,Playoffs
2007-05-21,CLE @ DET,L,45,10,10,9,4,1,2,5,15,0.333,0,0,0.0,0,0,0.0,-5,2006-07,Playoffs
2007-05-24,CLE @ DET,L,45,19,6,7,3,0,6,7,19,0.368,0,1,0.0,5,7,0.714,-6,2006-07,Playoffs
2007-05-27,CLE vs. DET,W,46,32,9,9,2,0,3,12,21,0.571,2,3,0.667,6,9,0.667,6,2006-07,Playoffs
2007-05-29,CLE vs. DET,W,44,25,7,11,3,0,3,8,19,0.421,1,5,0.2,8,9,0.889,-4,2006-07,Playoffs
2007-05-31,CLE @ DET,W,50,48,9,7,2,0,2,18,33,0.545,2,3,0.667,10,14,0.714,2,2006-07,Playoffs
2007-06-02,CLE vs. DET,W,46,20,14,8,2,2,3,3,11,0.273,0,2,0.0,14,19,0.737,13,2006-07,Playoffs
2007-06-07,CLE @ SAS,L,44,14,7,4,1,1,6,4,16,0.25,2,6,0.333,4,4,1.0,-5,2006-07,Playoffs
2007-06-10,CLE @ SAS,L,38,25,7,6,1,0,6,9,21,0.429,0,2,0.0,7,11,0.636,-5,2006-07,Playoffs
2007-06-12,CLE vs. SAS,L,42,25,8,7,2,1,5,9,23,0.391,0,5,0.0,7,8,0.875,4,2006-07,Playoffs
2007-06-14,CLE vs. SAS,L,46,24,6,10,0,0,6,10,30,0.333,2,7,0.286,2,6,0.333,2,2006-07,Playoffs
2007-10-31,CLE vs. DAL,L,36,10,5,4,1,0,5,2,11,0.182,0,2,0.0,6,10,0.6,-12,2007-08,Regular Season
2007-11-02,CLE vs. NYK,W,44,45,7,7,3,1,3,13,28,0.464,3,5,0.6,16,22,0.727,4,2007-08,Regular Season
2007-11-04,CLE @ PHX,L,43,27,5,8,2,4,3,11,26,0.423,3,5,0.6,2,2,1.0,-18,2007-08,Regular Season
2007-11-06,CLE @ GSW,W,42,24,13,9,0,3,2,9,16,0.563,1,2,0.5,5,7,0.714,4,2007-08,Regular Season
2007-11-07,CLE @ UTA,L,41,32,15,13,3,2,4,12,27,0.444,1,4,0.25,7,15,0.467,4,2007-08,Regular Season
2007-11-09,CLE @ SAC,W,44,26,4,4,1,1,1,10,19,0.526,0,2,0.0,6,8,0.75,-1,2007-08,Regular Season
2007-11-11,CLE @ LAC,W,36,22,5,8,6,1,5,9,21,0.429,0,2,0.0,4,8,0.5,11,2007-08,Regular Season
2007-11-12,CLE @ DEN,L,34,27,1,4,2,0,4,9,16,0.563,1,3,0.333,8,14,0.571,-13,2007-08,Regular Season
2007-11-14,CLE vs. ORL,L,47,39,13,14,0,2,4,15,27,0.556,2,4,0.5,7,9,0.778,2,2007-08,Regular Season
2007-11-16,CLE vs. UTA,W,40,40,10,9,0,3,5,13,27,0.481,1,3,0.333,13,15,0.867,13,2007-08,Regular Season
2007-11-20,CLE vs. MIL,L,44,34,7,7,1,1,3,11,22,0.5,1,7,0.143,11,12,0.917,-2,2007-08,Regular Season
2007-11-21,CLE @ MIN,W,39,45,8,5,3,2,3,17,26,0.654,6,10,0.6,5,8,0.625,14,2007-08,Regular Season
2007-11-24,CLE vs. TOR,W,45,37,12,12,3,1,4,14,29,0.483,2,8,0.25,7,8,0.875,7,2007-08,Regular Season
2007-11-25,CLE @ IND,W,36,30,11,10,4,1,2,10,21,0.476,1,6,0.167,9,15,0.6,9,2007-08,Regular Season
2007-11-27,CLE vs. BOS,W,46,38,4,13,2,2,3,11,25,0.44,2,8,0.25,14,15,0.933,14,2007-08,Regular Season
2007-11-28,CLE @ DET,L,20,15,1,3,0,0,0,5,11,0.455,0,2,0.0,5,9,0.556,-2,2007-08,Regular Season
2007-12-11,CLE vs. IND,W,23,17,3,5,1,1,4,5,9,0.556,0,1,0.0,7,10,0.7,27,2007-08,Regular Season
2007-12-14,CLE @ NJN,L,41,29,6,8,2,0,6,12,25,0.48,3,9,0.333,2,3,0.667,6,2007-08,Regular Season
2007-12-15,CLE vs. PHI,L,42,21,6,6,0,1,3,10,18,0.556,0,1,0.0,1,1,1.0,5,2007-08,Regular Season
2007-12-17,CLE vs. MIL,W,50,31,8,5,1,0,2,10,25,0.4,0,5,0.0,11,13,0.846,6,2007-08,Regular Season
2007-12-19,CLE @ NYK,L,37,32,8,6,6,0,4,12,21,0.571,3,6,0.5,5,6,0.833,-9,2007-08,Regular Season
2007-12-20,CLE vs. LAL,W,38,33,10,5,1,1,3,12,29,0.414,0,3,0.0,9,11,0.818,-7,2007-08,Regular Season
2007-12-23,CLE vs. GSW,L,41,25,5,8,1,1,3,8,20,0.4,0,2,0.0,9,13,0.692,-12,2007-08,Regular Season
2007-12-25,CLE vs. MIA,W,39,25,6,12,1,1,2,9,19,0.474,0,3,0.0,7,11,0.636,18,2007-08,Regular Season
2007-12-27,CLE @ DAL,W,36,24,8,7,3,0,3,9,21,0.429,1,4,0.25,5,10,0.5,5,2007-08,Regular Season
2007-12-29,CLE @ NOH,L,42,21,5,6,1,0,4,8,21,0.381,1,4,0.25,4,6,0.667,-18,2007-08,Regular Season
2008-01-02,CLE vs. ATL,W,40,36,5,6,2,1,2,13,22,0.591,1,3,0.333,9,11,0.818,7,2007-08,Regular Season
2008-01-04,CLE vs. SAC,W,45,24,8,10,5,1,3,7,18,0.389,1,6,0.167,9,12,0.75,7,2007-08,Regular Season
2008-01-06,CLE @ TOR,W,46,39,11,8,0,0,1,14,29,0.483,4,8,0.5,7,12,0.583,-1,2007-08,Regular Season
2008-01-08,CLE vs. SEA,W,35,22,8,3,2,0,4,8,18,0.444,0,3,0.0,6,6,1.0,13,2007-08,Regular Season
2008-01-09,CLE @ ATL,L,43,31,10,6,3,1,3,13,22,0.591,0,4,0.0,5,9,0.556,-7,2007-08,Regular Season
2008-01-11,CLE vs. CHA,W,50,31,19,8,4,3,8,10,20,0.5,2,7,0.286,9,15,0.6,-2,2007-08,Regular Season
2008-01-15,CLE @ MEM,W,47,51,8,9,3,1,4,18,28,0.643,6,12,0.5,9,16,0.563,10,2007-08,Regular Season
2008-01-17,CLE @ SAS,W,39,27,9,7,0,2,3,9,24,0.375,1,5,0.2,8,12,0.667,-11,2007-08,Regular Season
2008-01-21,CLE @ MIA,W,40,28,3,5,4,1,5,11,26,0.423,1,4,0.25,5,5,1.0,12,2007-08,Regular Season
2008-01-23,CLE vs. WAS,W,31,23,8,8,2,1,0,7,13,0.538,1,3,0.333,8,9,0.889,31,2007-08,Regular Season
2008-01-25,CLE vs. PHX,L,39,36,7,5,2,0,1,14,30,0.467,0,1,0.0,8,10,0.8,-12,2007-08,Regular Season
2008-01-27,CLE @ LAL,W,44,41,9,4,2,0,5,16,32,0.5,1,5,0.2,8,12,0.667,-3,2007-08,Regular Season
2008-01-30,CLE @ POR,W,44,37,14,4,2,2,4,13,29,0.448,3,6,0.5,8,12,0.667,3,2007-08,Regular Season
2008-02-02,CLE vs. LAC,W,44,28,11,7,2,1,3,8,19,0.421,1,4,0.25,11,16,0.688,15,2007-08,Regular Season
2008-02-05,CLE vs. BOS,W,42,33,9,12,5,2,7,11,21,0.524,4,8,0.5,7,10,0.7,12,2007-08,Regular Season
2008-02-07,CLE @ HOU,L,41,32,7,6,2,2,3,12,23,0.522,2,5,0.4,6,11,0.545,-11,2007-08,Regular Season
2008-02-08,CLE @ ATL,W,44,26,11,7,2,1,1,11,24,0.458,0,3,0.0,4,4,1.0,5,2007-08,Regular Season
2008-02-10,CLE vs. DEN,L,33,30,5,3,2,0,5,11,23,0.478,2,5,0.4,6,6,1.0,-25,2007-08,Regular Season
2008-02-11,CLE @ ORL,W,44,29,7,10,3,1,5,8,15,0.533,1,2,0.5,12,15,0.8,10,2007-08,Regular Season
2008-02-13,CLE vs. SAS,L,43,39,6,9,0,1,3,17,31,0.548,1,5,0.2,4,7,0.571,-4,2007-08,Regular Season
2008-02-19,CLE vs. HOU,L,42,26,13,11,2,0,5,7,18,0.389,4,7,0.571,8,11,0.727,-8,2007-08,Regular Season
2008-02-20,CLE @ IND,W,43,31,14,12,2,1,4,11,22,0.5,1,5,0.2,8,12,0.667,14,2007-08,Regular Season
